title,company,location,work_type,level,compensation,link,id,scraped_date
Staff Product Engineer (AI Focus),Gizmo,,,,,https://builtin.com/job/staff-product-engineer-ai-focus/8637134,8637134,2026-03-27
Staff Software Engineer - AI/ML - Information Extraction,OpenAsset,,,,,https://builtin.com/job/staff-software-engineer-ai-ml-information-extraction/8627502,8627502,2026-03-27
"Principal Software Engineer (Python, AI)",Diligent,,,,,https://builtin.com/job/principal-software-engineer/8626020,8626020,2026-03-27
AI Operations Engineer,Veracross,,,,,https://builtin.com/job/ai-operations-engineer/8709626,8709626,2026-03-27
Lead Product Marketing Engineer - Agentic AI Transformation,DataRobot,,,,,https://builtin.com/job/lead-product-marketing-engineer-agentic-ai-transformation/8674839,8674839,2026-03-27
Senior Applied AI Engineer,Celonis,,,,,https://builtin.com/job/senior-management-technology-consultant/8527659,8527659,2026-03-27
Senior Staff AI Engineer,eBay,,,,,https://builtin.com/job/senior-ai-engineer/8706417,8706417,2026-03-27
AI Developer - LLM Applications,Reaktor,,,,,https://builtin.com/job/ai-developer-llm-applications/8635399,8635399,2026-03-27
AI/ML Engineer – Azure Platform Modernization,Kyndryl,,,,,https://builtin.com/job/ai-ml-engineer-azure-platform-modernization/8698546,8698546,2026-03-27
ML Engineer - AI Governance,eBay,,,,,https://builtin.com/job/applied-researcher-llms/8415449,8415449,2026-03-27
Full Stack Developer (AI Infrastructure) Early Career,Nebius,,,,,https://builtin.com/job/full-stack-developer-ai-infrastructure-early-career/8765277,8765277,2026-03-27
Network Engineer (AI Infrastructure) Early Career,Nebius,,,,,https://builtin.com/job/network-engineer-ai-infrastructure-early-career/8765257,8765257,2026-03-27
Site Reliability Engineer (SRE) AI Infrastructure (Early Career),Nebius,,,,,https://builtin.com/job/site-reliability-engineer-sre-ai-infrastructure-early-career/8765256,8765256,2026-03-27
"Senior Software Engineer, AI Agents",DataSnipper,,,,,https://builtin.com/job/senior-software-engineer-ai-agents/8650913,8650913,2026-03-27
"Customer Engineer, AI Infrastructure",Armada,,,,,https://builtin.com/job/customer-engineer/8654991,8654991,2026-03-27
Senior Distinguished AI Engineer,Capital One,,,,,https://builtin.com/job/senior-distinguished-ai-engineer/8879763,8879763,2026-03-27
AI Engineer,NBCUniversal,,,,,https://builtin.com/job/ai-engineer/8871826,8871826,2026-03-27
Sr. Lead AI Engineer,Capital One,,,,,https://builtin.com/job/sr-lead-ai-engineer/8618346,8618346,2026-03-27
Lead AI Engineer,Capital One,,,,,https://builtin.com/job/lead-ai-engineer/8618335,8618335,2026-03-27
Staff AI Engineer - Cloud FinOps,Datadog,,,,,https://builtin.com/job/staff-ai-engineer-cloud-finops/8868523,8868523,2026-03-27
Lead AI Engineer (MLX),Capital One,,,,,https://builtin.com/job/lead-ai-engineer-mlx/8866492,8866492,2026-03-27
Senior Applied AI Engineer-(Healthcare Distribution),Celonis,,,,,https://builtin.com/job/senior-value-engineer-healthcare-distribution/8598104,8598104,2026-03-27
Senior Lead AI Engineer (GenAI Platform),Capital One,,,,,https://builtin.com/job/senior-lead-ai-engineer-genai-platform/8603422,8603422,2026-03-27
Senior Lead AI Engineer,Capital One,,,,,https://builtin.com/job/senior-lead-ai-engineer/8603428,8603428,2026-03-27
"Lead AI Engineer (Gen AI Platform, Agentic AI & LLM Infrastructure & Orchestration)",Capital One,,,,,https://builtin.com/job/lead-ai-engineer-gen-ai-platform-agentic-ai-llm-infrastructure-orchestration/8836857,8836857,2026-03-27
Senior Data & AI Engineer,MetLife,,,,,https://builtin.com/job/senior-data-ai-engineer/8819328,8819328,2026-03-27
"Staff Software Engineer, AI Developer Tooling",Scale AI,,,,,https://builtin.com/job/developer-productivity-engineer/3817833,3817833,2026-03-27
Principal Agentic AI Engineer,Zeta Global,,,,,https://builtin.com/job/principal-agentic-ai-engineer/8668169,8668169,2026-03-27
Senior Agentic AI Engineer,Zeta Global,,,,,https://builtin.com/job/senior-agentic-ai-engineer/8668175,8668175,2026-03-27
"Lead AI Engineer (AI Foundations, LLM Customization and Finetuning)",Capital One,,,,,https://builtin.com/job/lead-ai-engineer-ai-foundations-llm-customization/8783688,8783688,2026-03-27
"Senior Lead AI Engineer (AI Foundations, LLM Customization and Finetuning)",Capital One,,,,,https://builtin.com/job/senior-lead-ai-engineer-ai-foundations-llm-customization/8783663,8783663,2026-03-27
Senior Applied AI Engineer (Value Engineering) - Public Sector,Celonis,,,,,https://builtin.com/job/senior-applied-ai-engineer-value-engineering-public-sector/8710034,8710034,2026-03-27
Senior Applied AI Engineer - Life Sciences,Celonis,,,,,https://builtin.com/job/senior-applied-ai-engineer-value-engineering-life-sciences/8710024,8710024,2026-03-27
Senior Applied AI Engineer - Energy Industry,Celonis,,,,,https://builtin.com/job/senior-applied-ai-engineer-value-engineering-energy-industry/8710025,8710025,2026-03-27
Senior AI Engineer,Octus,,,,,https://builtin.com/job/senior-ai-engineer/8706373,8706373,2026-03-27
Senior Applied AI Engineer  -Consumer Goods,Celonis,,,,,https://builtin.com/job/senior-value-engineer-consumer-goods/8485154,8485154,2026-03-27
AI/ML Engineer - Vaccine Research,Pfizer,,,,,https://builtin.com/job/ai-ml-engineer-vaccine-research/8812127,8812127,2026-03-27
AI Engineer- Gen AI/SWE- Weights & Biases,CoreWeave,,,,,https://builtin.com/job/ai-engineer-gen-ai-swe-weights-biases/8643571,8643571,2026-03-27
"Backend Engineer, AI",Rain,,,,,https://builtin.com/job/backend-engineer-ai/8857411,8857411,2026-03-27
Lead AI/DevOps Engineer,Mastercard,,,,,https://builtin.com/job/lead-ai-devops-engineer/8603868,8603868,2026-03-27
Senior AI Engineer,Raylu,,,,,https://builtin.com/job/senior-ai-engineer/8880310,8880310,2026-03-27
Forward Deployed AI Engineer,Charta Health,,,,,https://builtin.com/job/forward-deployed-ai-engineer/8879403,8879403,2026-03-27
Senior / Staff Forward Deployed AI Engineer,Charta Health,,,,,https://builtin.com/job/senior-staff-forward-deployed-ai-engineer/8879405,8879405,2026-03-27
Distinguished Engineer (Remote-Eligible) - API/AI Gateway Platform,Capital One,,,,,https://builtin.com/job/distinguished-engineer-remote-eligible-api-ai-gateway-platform/8827324,8827324,2026-03-27
AI Engineer Tech Lead,Pragmatike,,,,,https://builtin.com/job/ai-engineer-tech-lead/8865080,8865080,2026-03-27
Senior Associate - AI Platform Security Engineer,New York Life Insurance Company,,,,,https://builtin.com/job/senior-associate-ai-platform-security-engineer/8817799,8817799,2026-03-27
"Software Engineer, AI Agent",Hex,,,,,https://builtin.com/job/software-engineer-ai-platform/8534246,8534246,2026-03-27
Lead Productivity AI Engineer (Gemini Enterprise  & Copilot),"The Hartford Financial Services Group, Inc.",,,,,https://builtin.com/job/lead-productivity-ai-engineer-gemini-enterprise-copilot/8755135,8755135,2026-03-27
"Software Engineer, AI Automations (Senior, Staff)",Kustomer,,,,,https://builtin.com/job/software-engineer-ai-automations-senior-staff/8815834,8815834,2026-03-27
AI Developer,Guidehouse,,,,,https://builtin.com/job/ai-developer/8767839,8767839,2026-03-27
"Software Engineer, AI Developer Tooling",Scale AI,,,,,https://builtin.com/job/software-engineer-ai-developer-tooling/8855789,8855789,2026-03-27
AI Engineer,Ironclad,,,,,https://builtin.com/job/ai-engineer/8847866,8847866,2026-03-27
"Artificial Intelligence & Machine Learning Engineer, Associate",BlackRock,,,,,https://builtin.com/job/artificial-intelligence-machine-learning-engineer-associate/8791738,8791738,2026-03-27
AI Engineer,Antares Capital LP,,,,,https://builtin.com/job/ai-engineer/8603650,8603650,2026-03-27
Senior AI Engineer,AirOps,,,,,https://builtin.com/job/senior-ai-engineer/7001049,7001049,2026-03-27
Applied AI Engineer,Eagle,,,,,https://builtin.com/job/applied-ai-engineer/8601552,8601552,2026-03-27
"AI Product Engineer, Director",BlackRock,,,,,https://builtin.com/job/ai-platform-engineer-director/8781808,8781808,2026-03-27
Sr AI Engineer - Data,Humana,,,,,https://builtin.com/job/sr-data-engineer-ai/8218084,8218084,2026-03-27
AI engineer,Writer,,,,,https://builtin.com/job/ai-engineer/8832742,8832742,2026-03-27
Principal AI Engineer - Core Platform,DriveWealth,,,,,https://builtin.com/job/principal-ai-engineer-core-platform/8818415,8818415,2026-03-27
Applied AI Engineer,Neuberger Berman,,,,,https://builtin.com/job/applied-ai-engineer/8813210,8813210,2026-03-27
"Senior Software Engineer, Backend (AI)",Posh,,,,,https://builtin.com/job/senior-software-engineer-backend-ai/8753858,8753858,2026-03-27
Lead Product Engineer (Applied AI),Maybern,,,,,https://builtin.com/job/lead-product-engineer-applied-ai/8746482,8746482,2026-03-27
Associate - Software Engineer - AI & Cloud Platforms,New York Life Insurance Company,,,,,https://builtin.com/job/associate-software-engineer-ai-cloud-platforms/8737513,8737513,2026-03-27
Senior AI Engineer,Brellium,,,,,https://builtin.com/job/senior-ai-engineer/8778186,8778186,2026-03-27
AI Engineer Intern,Chubb,,,,,https://builtin.com/job/ai-engineer-intern/8731669,8731669,2026-03-27
"AI-Augmented Full Stack Engineer, Aladdin Engineering, Post Trade Accounting - Vice President",BlackRock,,,,,https://builtin.com/job/full-stack-java-engineer-aladdin-engineering-vice-president/8125455,8125455,2026-03-27
"Software Engineer, AI DevX (Senior, Staff)",Kustomer,,,,,https://builtin.com/job/software-enginer-developer-experience/8453334,8453334,2026-03-27
Applied AI Engineer - AI Solutions,Snorkel AI,,,,,https://builtin.com/job/applied-ai-engineer-enterprise-solutions/7712606,7712606,2026-03-27
AI Engineer,ResortPass,,,,,https://builtin.com/job/ai-engineer/8737270,8737270,2026-03-27
AI Developer,eClerx LLC,,,,,https://builtin.com/job/ai-developer/8720381,8720381,2026-03-27
Applied AI Engineer,Amigo,,,,,https://builtin.com/job/applied-ai-engineer/8703086,8703086,2026-03-27
Applied AI Engineer II,Amigo,,,,,https://builtin.com/job/applied-ai-engineer-ii/8703076,8703076,2026-03-27
"Senior Engineer, Applied AI - Detect",Sage,,,,,https://builtin.com/job/senior-applied-machine-learning-engineer-detect/8654311,8654311,2026-03-27
Applied AI Engineer,Percepta AI,,,,,https://builtin.com/job/applied-ai-engineer/7569533,7569533,2026-03-27
Applied AI Engineer (Automation),Fusemachines,,,,,https://builtin.com/job/applied-ai-engineer-automation/8443805,8443805,2026-03-27
Staff AI Engineer,Match Group,,,,,https://builtin.com/job/staff-ai-engineer/8658501,8658501,2026-03-27
"AI Lead Engineer, Client Technology - SVP",Citi,,,,,https://builtin.com/job/ai-lead-engineer-client-technology-svp/8483539,8483539,2026-03-27
Senior Applied AI Engineer,Komodo Health,,,,,https://builtin.com/job/senior-applied-ai-engineer/8646283,8646283,2026-03-27
Senior AI Engineer,Search Discovery,,,,,https://builtin.com/job/senior-ai-engineer/8430812,8430812,2026-03-27
Applied AI/ML Software Engineer,Ascertain,,,,,https://builtin.com/job/applied-ai-ml-software-engineer/8882907,8882907,2026-03-27
AI Sales Engineer,Raylu,,,,,https://builtin.com/job/ai-sales-engineer/8880319,8880319,2026-03-27
Senior ML/AI Engineer,Merciv,,,,,https://builtin.com/job/senior-ml-ai-engineer/8638955,8638955,2026-03-27
Senior Product Software Engineer (Agentic AI) - Hybrid (NYC) R0054891,Wolters Kluwer,,,,,https://builtin.com/job/senior-product-software-engineer/8632813,8632813,2026-03-27
"Distinguished Engineer, AI Applications",GEICO,,,,,https://builtin.com/job/distinguished-engineer-ai-applications/8872865,8872865,2026-03-27
Senior Developer - AI Software Engineer,Neuberger Berman,,,,,https://builtin.com/job/senior-developer-ai-software-engineer/8872243,8872243,2026-03-27
"Manager, AI Solutions Engineer",Snorkel AI,,,,,https://builtin.com/job/manager-ai-solutions-engineer/8869921,8869921,2026-03-27
Senior Cloud Systems Engineer (Python & AI Integration),Dentsu Creative,,,,,https://builtin.com/job/senior-cloud-systems-engineer-python-ai-integration/8784989,8784989,2026-03-27
Applied AI Engineer,PermitFlow,,,,,https://builtin.com/job/applied-ai-engineer/8628281,8628281,2026-03-27
AI Evaluations Engineer,Bank of Montreal,,,,,https://builtin.com/job/ai-evaluations-engineer/8731582,8731582,2026-03-27
AI & Trading Engineer,Galaxy,,,,,https://builtin.com/job/ai-trading-engineer/8612534,8612534,2026-03-27
"Principal Software Engineer, Applied AI (Forward Deployed)",Invisible Technologies,,,,,https://builtin.com/job/principal-software-engineer/8111932,8111932,2026-03-27
Software Engineer - Applied AI,WorkOS,,,,,https://builtin.com/job/applied-ai-engineer/8611948,8611948,2026-03-27
Full-Stack Software Engineer at Movo AI,Jack & Jill AI,,,,,https://builtin.com/job/full-stack-software-engineer-movo-ai/8853903,8853903,2026-03-27
AI Solutions Engineer ($160K – $200K + Equity) at V7,Jack & Jill AI,,,,,https://builtin.com/job/ai-solutions-engineer-160k-200k-equity-v7/8853866,8853866,2026-03-27
Software Engineer - AI Agents,LiveFlow,,,,,https://builtin.com/job/software-engineer-ai-agents/8853467,8853467,2026-03-27
"Senior Full Stack and AI Applications Engineer, GeForce Now",NVIDIA,,,,,https://builtin.com/job/senior-full-stack-and-ai-applications-engineer-geforce-now/8851279,8851279,2026-03-27
Staff Software Engineer - AI II,Thomson Reuters,,,,,https://builtin.com/job/staff-software-engineer-ai-ii/8496619,8496619,2026-03-27
"Implementation Specialist (Legal Engineer) AI + CLM, East",Ironclad,,,,,https://builtin.com/job/implementation-specialist-legal-engineer-ai-clm-east/8847876,8847876,2026-03-27
Staff Software Engineer - Applied AI,Ironclad,,,,,https://builtin.com/job/staff-software-engineer-applied-ai/8847837,8847837,2026-03-27
Senior Cloud Systems Engineer (Python & AI Integration),dentsu,,,,,https://builtin.com/job/senior-cloud-systems-engineer-python-ai-integration/8779401,8779401,2026-03-27
"Software engineer, generative AI",Writer,,,,,https://builtin.com/job/software-engineer-generative-ai/8832762,8832762,2026-03-27
Software Engineer | AI,Gecko Robotics,,,,,https://builtin.com/job/data-engineer-power/8328197,8328197,2026-03-27
AI Analytics Engineer (Business Analytics),Airtable,,,,,https://builtin.com/job/ai-analytics-engineer-business-analytics/8817557,8817557,2026-03-27
AI Analytics Engineer (Marketing Analytics),Airtable,,,,,https://builtin.com/job/ai-analytics-engineer-marketing-analytics/8817556,8817556,2026-03-27
AI Analytics Engineer (AI & Analytics Platform),Airtable,,,,,https://builtin.com/job/ai-analytics-engineer-ai-analytics-platform/8817555,8817555,2026-03-27
Generative AI Solutions Developer,KX,,,,,https://builtin.com/job/generative-ai-solutions-developer/8804778,8804778,2026-03-27
"Senior Software Engineer, AI Applications",Nayya,,,,,https://builtin.com/job/senior-software-engineer-ai-applications/8796926,8796926,2026-03-27
"Value Engineer, AI Success - NYC",OpenAI,,,,,https://builtin.com/job/value-engineer-ai-success-nyc/8781837,8781837,2026-03-27
"Senior/Staff Backend Engineer, Applied AI",TriEdge Investments,,,,,https://builtin.com/job/senior-staff-backend-engineer-applied-ai/8778108,8778108,2026-03-27
"Backend Engineer, Applied AI",TriEdge Investments,,,,,https://builtin.com/job/backend-engineer-applied-ai/8778091,8778091,2026-03-27
Tier 3 Support Engineer - Blueflame AI (New York),DataSite,,,,,https://builtin.com/job/tier-3-support-engineer-blueflame-ai-new-york/8772199,8772199,2026-03-27
"Software Engineer, Frontier AI Infrastructure",Scale AI,,,,,https://builtin.com/job/software-engineer-frontier-ai-infrastructure/8772114,8772114,2026-03-27
"Director, Agentic AI Infrastructure & Orchestration Engineer",Complex NTWRK,,,,,https://builtin.com/job/director-agentic-ai-infrastructure-orchestration-engineer/8693310,8693310,2026-03-27
Principal AI/ML Flex Solution Engineer,Snowflake,,,,,https://builtin.com/job/principal-solution-engineer/8293498,8293498,2026-03-27
Scaled AI Success Engineer,OpenAI,,,,,https://builtin.com/job/scaled-ai-success-engineer/8757335,8757335,2026-03-27
"Director, Product Manager, Developer Experience, AI",BNY,,,,,https://builtin.com/job/director-product-manager-developer-experience-ai/8750877,8750877,2026-03-27
"Fullstack Software Engineer, Applied AI",LangChain,,,,,https://builtin.com/job/applied-ai-engineer/7116401,7116401,2026-03-27
"Software Engineer, AI Platform",Harvey,,,,,https://builtin.com/job/software-engineer-ai-platform/8725547,8725547,2026-03-27
Senior Engineer - Applied AI (Java),GEICO,,,,,https://builtin.com/job/senior-engineer-applied-ai-java/8725053,8725053,2026-03-27
"Frontend Product Engineer, AI Applications",Distyl AI,,,,,https://builtin.com/job/frontend-product-engineer-ai-applications/8723360,8723360,2026-03-27
Cloud Engineer- Data/AI Focused,Innovative Solutions,,,,,https://builtin.com/job/cloud-engineer-data-ai-focused/8703279,8703279,2026-03-27
"Sales Engineer, Applied AI",Amigo,,,,,https://builtin.com/job/sales-engineer/8699509,8699509,2026-03-27
"Senior Platform Engineer, Infrastructure & AI",Blackbird Labs,,,,,https://builtin.com/job/senior-platform-engineer-infrastructure-ai/8692226,8692226,2026-03-27
"Software Engineer, Enterprise AI Products",Anthropic,,,,,https://builtin.com/job/software-engineer-enterprise-ai-products/8681233,8681233,2026-03-27
